shape,n_points,eig_index,eigenvalue,uncanon_score,is_uncanonicalizable,spectral_gap
symmetria/table/inst07_noise0.000,1021,1,0.01469418,0.283671,False,0.01469418
symmetria/table/inst07_noise0.000,1021,2,0.01545642,0.158975,False,0.01469418
symmetria/table/inst07_noise0.000,1021,3,0.01787957,0.284026,False,0.01469418
symmetria/table/inst07_noise0.000,1021,4,0.04072064,0.221510,False,0.01469418
symmetria/table/inst07_noise0.000,1021,5,0.12840621,0.414132,False,0.01469418
symmetria/table/inst07_noise0.000,1021,6,0.14633570,0.347882,False,0.01469418
symmetria/table/inst07_noise0.000,1021,7,0.16395028,0.246332,False,0.01469418
symmetria/table/inst07_noise0.000,1021,8,0.18380242,0.306965,False,0.01469418
symmetria/table/inst07_noise0.000,1021,9,0.29248911,0.135122,True,0.01469418
symmetria/table/inst07_noise0.000,1021,10,0.31637809,0.116604,True,0.01469418
symmetria/table/inst07_noise0.000,1021,11,0.39144758,0.149133,True,0.01469418
symmetria/table/inst07_noise0.000,1021,12,0.48067360,0.276138,False,0.01469418
symmetria/table/inst07_noise0.000,1021,13,0.55433806,0.100741,True,0.01469418
symmetria/table/inst07_noise0.000,1021,14,0.58299363,0.192143,False,0.01469418
symmetria/table/inst07_noise0.000,1021,15,0.72141524,0.117934,True,0.01469418
symmetria/table/inst07_noise0.000,1021,16,0.73786367,0.298723,False,0.01469418
symmetria/table/inst07_noise0.000,1021,17,0.82048377,0.136476,True,0.01469418
symmetria/table/inst07_noise0.000,1021,18,0.92285160,0.138617,True,0.01469418
symmetria/table/inst07_noise0.000,1021,19,0.97714777,0.110258,True,0.01469418
symmetria/table/inst07_noise0.010,1021,0,-0.00000000,2.000000,False,0.01419499
symmetria/table/inst07_noise0.010,1021,1,0.01419499,0.072014,True,0.01419499
symmetria/table/inst07_noise0.010,1021,2,0.01530775,0.232901,False,0.01419499
symmetria/table/inst07_noise0.010,1021,3,0.01835774,0.307243,False,0.01419499
symmetria/table/inst07_noise0.010,1021,4,0.04186984,0.204307,False,0.01419499
symmetria/table/inst07_noise0.010,1021,5,0.13287108,0.277832,False,0.01419499
symmetria/table/inst07_noise0.010,1021,6,0.14115270,0.289313,False,0.01419499
symmetria/table/inst07_noise0.010,1021,7,0.18094715,0.192345,False,0.01419499
symmetria/table/inst07_noise0.010,1021,8,0.19773589,0.277768,False,0.01419499
symmetria/table/inst07_noise0.010,1021,9,0.30833858,0.132955,True,0.01419499
symmetria/table/inst07_noise0.010,1021,10,0.32190904,0.068599,True,0.01419499
symmetria/table/inst07_noise0.010,1021,11,0.39081814,0.145830,True,0.01419499
symmetria/table/inst07_noise0.010,1021,12,0.46518074,0.237774,False,0.01419499
symmetria/table/inst07_noise0.010,1021,13,0.57662674,0.108493,True,0.01419499
symmetria/table/inst07_noise0.010,1021,14,0.59187410,0.148232,True,0.01419499
symmetria/table/inst07_noise0.010,1021,15,0.73299888,0.287427,False,0.01419499
symmetria/table/inst07_noise0.010,1021,16,0.75749018,0.178476,False,0.01419499
symmetria/table/inst07_noise0.010,1021,17,0.84601671,0.179525,False,0.01419499
symmetria/table/inst07_noise0.010,1021,18,0.94149055,0.085946,True,0.01419499
symmetria/table/inst07_noise0.010,1021,19,0.99434433,0.063139,True,0.01419499
symmetria/table/inst07_noise0.050,1021,0,-0.00000000,2.000000,False,0.02368001
symmetria/table/inst07_noise0.050,1021,1,0.02368001,0.460351,False,0.02368001
symmetria/table/inst07_noise0.050,1021,2,0.02536357,0.099498,True,0.02368001
symmetria/table/inst07_noise0.050,1021,3,0.02731473,0.243829,False,0.02368001
symmetria/table/inst07_noise0.050,1021,4,0.06933587,0.199245,False,0.02368001
symmetria/table/inst07_noise0.050,1021,5,0.18804341,0.288619,False,0.02368001
symmetria/table/inst07_noise0.050,1021,6,0.22666105,0.270462,False,0.02368001
symmetria/table/inst07_noise0.050,1021,7,0.25000935,0.256952,False,0.02368001
symmetria/table/inst07_noise0.050,1021,8,0.30302133,0.288509,False,0.02368001
symmetria/table/inst07_noise0.050,1021,9,0.39018201,0.161808,False,0.02368001
symmetria/table/inst07_noise0.050,1021,10,0.40843994,0.170152,False,0.02368001
symmetria/table/inst07_noise0.050,1021,11,0.62173940,0.281988,False,0.02368001
symmetria/table/inst07_noise0.050,1021,12,0.75579192,0.432952,False,0.02368001
symmetria/table/inst07_noise0.050,1021,13,0.77422068,0.160027,False,0.02368001
symmetria/table/inst07_noise0.050,1021,14,0.83645398,0.118101,True,0.02368001
symmetria/table/inst07_noise0.050,1021,15,0.95438017,0.113451,True,0.02368001
symmetria/table/inst07_noise0.050,1021,16,0.98544309,0.163342,False,0.02368001
symmetria/table/inst07_noise0.050,1021,17,1.10423202,0.113260,True,0.02368001
symmetria/table/inst07_noise0.050,1021,18,1.20180627,0.217412,False,0.02368001
symmetria/table/inst07_noise0.050,1021,19,1.33007585,0.316973,False,0.02368001
symmetria/table/inst08_noise0.000,1021,0,0.00000000,2.000000,False,0.01508076
symmetria/table/inst08_noise0.000,1021,1,0.01508076,0.375931,False,0.01508076
symmetria/table/inst08_noise0.000,1021,2,0.01611355,0.745250,False,0.01508076
symmetria/table/inst08_noise0.000,1021,3,0.01711795,0.461280,False,0.01508076
symmetria/table/inst08_noise0.000,1021,4,0.04036050,0.212745,False,0.01508076
symmetria/table/inst08_noise0.000,1021,5,0.14393032,0.145221,True,0.01508076
symmetria/table/inst08_noise0.000,1021,6,0.15411605,0.298734,False,0.01508076
symmetria/table/inst08_noise0.000,1021,7,0.16216158,0.158865,False,0.01508076
symmetria/table/inst08_noise0.000,1021,8,0.20133277,0.360811,False,0.01508076
symmetria/table/inst08_noise0.000,1021,9,0.30724006,0.091199,True,0.01508076
symmetria/table/inst08_noise0.000,1021,10,0.32576234,0.119444,True,0.01508076
symmetria/table/inst08_noise0.000,1021,11,0.44997869,0.158036,False,0.01508076
symmetria/table/inst08_noise0.000,1021,12,0.49776876,0.186266,False,0.01508076
symmetria/table/inst08_noise0.000,1021,13,0.52426691,0.148626,True,0.01508076
symmetria/table/inst08_noise0.000,1021,14,0.55787925,0.139138,True,0.01508076
symmetria/table/inst08_noise0.000,1021,15,0.73896199,0.087645,True,0.01508076
symmetria/table/inst08_noise0.000,1021,16,0.78476982,0.597799,False,0.01508076
symmetria/table/inst08_noise0.000,1021,17,0.83185142,0.251364,False,0.01508076
symmetria/table/inst08_noise0.000,1021,18,0.87826489,0.182397,False,0.01508076
symmetria/table/inst08_noise0.000,1021,19,0.94830627,0.234263,False,0.01508076
symmetria/table/inst08_noise0.010,1021,0,0.00000000,2.000000,False,0.01533239
symmetria/table/inst08_noise0.010,1021,1,0.01533239,0.295163,False,0.01533239
symmetria/table/inst08_noise0.010,1021,2,0.01675983,0.694239,False,0.01533239
symmetria/table/inst08_noise0.010,1021,3,0.01723739,0.516778,False,0.01533239
symmetria/table/inst08_noise0.010,1021,4,0.04115301,0.205376,False,0.01533239
symmetria/table/inst08_noise0.010,1021,5,0.15024017,0.165040,False,0.01533239
symmetria/table/inst08_noise0.010,1021,6,0.15537762,0.328043,False,0.01533239
symmetria/table/inst08_noise0.010,1021,7,0.17156183,0.146381,True,0.01533239
symmetria/table/inst08_noise0.010,1021,8,0.20714766,0.353699,False,0.01533239
symmetria/table/inst08_noise0.010,1021,9,0.31112746,0.117100,True,0.01533239
symmetria/table/inst08_noise0.010,1021,10,0.32960759,0.126470,True,0.01533239
symmetria/table/inst08_noise0.010,1021,11,0.46016760,0.084138,True,0.01533239
symmetria/table/inst08_noise0.010,1021,12,0.49784597,0.164148,False,0.01533239
symmetria/table/inst08_noise0.010,1021,13,0.54519602,0.103588,True,0.01533239
symmetria/table/inst08_noise0.010,1021,14,0.55061325,0.130541,True,0.01533239
symmetria/table/inst08_noise0.010,1021,15,0.74920163,0.209813,False,0.01533239
symmetria/table/inst08_noise0.010,1021,16,0.76175884,0.577043,False,0.01533239
symmetria/table/inst08_noise0.010,1021,17,0.86419105,0.202202,False,0.01533239
symmetria/table/inst08_noise0.010,1021,18,0.91150656,0.104762,True,0.01533239
symmetria/table/inst08_noise0.010,1021,19,0.97904017,0.225088,False,0.01533239
symmetria/table/inst08_noise0.050,1021,0,0.00000000,2.000000,False,0.02015775
symmetria/table/inst08_noise0.050,1021,1,0.02015775,0.833047,False,0.02015775
symmetria/table/inst08_noise0.050,1021,2,0.02628512,0.179085,False,0.02015775
symmetria/table/inst08_noise0.050,1021,3,0.02726697,0.411648,False,0.02015775
symmetria/table/inst08_noise0.050,1021,4,0.06623350,0.225973,False,0.02015775
symmetria/table/inst08_noise0.050,1021,5,0.20384699,0.089885,True,0.02015775
symmetria/table/inst08_noise0.050,1021,6,0.21709751,0.155612,True,0.02015775
symmetria/table/inst08_noise0.050,1021,7,0.25233562,0.180946,False,0.02015775
symmetria/table/inst08_noise0.050,1021,8,0.32192229,0.374399,False,0.02015775
symmetria/table/inst08_noise0.050,1021,9,0.39067836,0.188700,False,0.02015775
symmetria/table/inst08_noise0.050,1021,10,0.41677064,0.133754,True,0.02015775
symmetria/table/inst08_noise0.050,1021,11,0.63414527,0.247289,False,0.02015775
symmetria/table/inst08_noise0.050,1021,12,0.73992143,0.443589,False,0.02015775
symmetria/table/inst08_noise0.050,1021,13,0.81224166,0.083072,True,0.02015775
symmetria/table/inst08_noise0.050,1021,14,0.83471080,0.315386,False,0.02015775
symmetria/table/inst08_noise0.050,1021,15,0.90167369,0.171533,False,0.02015775
symmetria/table/inst08_noise0.050,1021,16,1.00006526,0.240895,False,0.02015775
symmetria/table/inst08_noise0.050,1021,17,1.08770008,0.085059,True,0.02015775
symmetria/table/inst08_noise0.050,1021,18,1.24564730,0.186791,False,0.02015775
symmetria/table/inst08_noise0.050,1021,19,1.38761571,0.125286,True,0.02015775
symmetria/table/inst09_noise0.000,1021,0,0.00000000,2.000000,False,0.01534246
symmetria/table/inst09_noise0.000,1021,1,0.01534246,0.611278,False,0.01534246
symmetria/table/inst09_noise0.000,1021,2,0.01753628,0.686856,False,0.01534246
symmetria/table/inst09_noise0.000,1021,3,0.01810634,0.281685,False,0.01534246
symmetria/table/inst09_noise0.000,1021,4,0.04354861,0.231622,False,0.01534246
symmetria/table/inst09_noise0.000,1021,5,0.14323532,0.147942,True,0.01534246
symmetria/table/inst09_noise0.000,1021,6,0.15840494,0.186304,False,0.01534246
symmetria/table/inst09_noise0.000,1021,7,0.16556323,0.161372,False,0.01534246
symmetria/table/inst09_noise0.000,1021,8,0.19808884,0.348556,False,0.01534246
symmetria/table/inst09_noise0.000,1021,9,0.30016549,0.076003,True,0.01534246
symmetria/table/inst09_noise0.000,1021,10,0.33242239,0.061648,True,0.01534246
symmetria/table/inst09_noise0.000,1021,11,0.44551822,0.130561,True,0.01534246
symmetria/table/inst09_noise0.000,1021,12,0.49925280,0.278038,False,0.01534246
symmetria/table/inst09_noise0.000,1021,13,0.53503433,0.089688,True,0.01534246
symmetria/table/inst09_noise0.000,1021,14,0.54559239,0.164191,False,0.01534246
symmetria/table/inst09_noise0.000,1021,15,0.74620978,0.137114,True,0.01534246
symmetria/table/inst09_noise0.000,1021,16,0.83154502,0.095425,True,0.01534246
symmetria/table/inst09_noise0.000,1021,17,0.90731360,0.119836,True,0.01534246
symmetria/table/inst09_noise0.000,1021,18,0.95933353,0.241542,False,0.01534246
symmetria/table/inst09_noise0.000,1021,19,1.03772828,0.134107,True,0.01534246
symmetria/table/inst09_noise0.010,1021,0,0.00000000,2.000000,False,0.01614062
symmetria/table/inst09_noise0.010,1021,1,0.01614062,0.785984,False,0.01614062
symmetria/table/inst09_noise0.010,1021,2,0.01703882,0.398384,False,0.01614062
symmetria/table/inst09_noise0.010,1021,3,0.01883480,0.205475,False,0.01614062
symmetria/table/inst09_noise0.010,1021,4,0.04429137,0.238753,False,0.01614062
symmetria/table/inst09_noise0.010,1021,5,0.14429411,0.162470,False,0.01614062
symmetria/table/inst09_noise0.010,1021,6,0.16186341,0.258799,False,0.01614062
symmetria/table/inst09_noise0.010,1021,7,0.16563435,0.139305,True,0.01614062
symmetria/table/inst09_noise0.010,1021,8,0.19815817,0.349357,False,0.01614062
symmetria/table/inst09_noise0.010,1021,9,0.30779485,0.080786,True,0.01614062
symmetria/table/inst09_noise0.010,1021,10,0.32200248,0.082756,True,0.01614062
symmetria/table/inst09_noise0.010,1021,11,0.44813089,0.133399,True,0.01614062
symmetria/table/inst09_noise0.010,1021,12,0.50560171,0.172421,False,0.01614062
symmetria/table/inst09_noise0.010,1021,13,0.54953568,0.240950,False,0.01614062
symmetria/table/inst09_noise0.010,1021,14,0.57599435,0.141821,True,0.01614062
symmetria/table/inst09_noise0.010,1021,15,0.75212393,0.103978,True,0.01614062
symmetria/table/inst09_noise0.010,1021,16,0.82557342,0.089078,True,0.01614062
symmetria/table/inst09_noise0.010,1021,17,0.93450717,0.134949,True,0.01614062
symmetria/table/inst09_noise0.010,1021,18,0.98632112,0.197194,False,0.01614062
symmetria/table/inst09_noise0.010,1021,19,1.01798786,0.083854,True,0.01614062
symmetria/table/inst09_noise0.050,1021,0,0.00000000,2.000000,False,0.01860668
symmetria/table/inst09_noise0.050,1021,1,0.01860668,0.420930,False,0.01860668
symmetria/table/inst09_noise0.050,1021,2,0.02234821,0.417076,False,0.01860668
symmetria/table/inst09_noise0.050,1021,3,0.02982589,0.140585,True,0.01860668
symmetria/table/inst09_noise0.050,1021,4,0.06863044,0.231467,False,0.01860668
symmetria/table/inst09_noise0.050,1021,5,0.20154097,0.201063,False,0.01860668
symmetria/table/inst09_noise0.050,1021,6,0.24350025,0.216006,False,0.01860668
symmetria/table/inst09_noise0.050,1021,7,0.25079452,0.110226,True,0.01860668
symmetria/table/inst09_noise0.050,1021,8,0.30545522,0.179108,False,0.01860668
symmetria/table/inst09_noise0.050,1021,9,0.41740572,0.085522,True,0.01860668
symmetria/table/inst09_noise0.050,1021,10,0.43842403,0.094829,True,0.01860668
symmetria/table/inst09_noise0.050,1021,11,0.61091571,0.381766,False,0.01860668
symmetria/table/inst09_noise0.050,1021,12,0.73055457,0.196087,False,0.01860668
symmetria/table/inst09_noise0.050,1021,13,0.80490734,0.180268,False,0.01860668
symmetria/table/inst09_noise0.050,1021,14,0.84494790,0.071026,True,0.01860668
symmetria/table/inst09_noise0.050,1021,15,0.95281498,0.094139,True,0.01860668
symmetria/table/inst09_noise0.050,1021,16,1.03466117,0.162410,False,0.01860668
symmetria/table/inst09_noise0.050,1021,17,1.15474558,0.126443,True,0.01860668
symmetria/table/inst09_noise0.050,1021,18,1.32868378,0.134538,True,0.01860668
symmetria/table/inst09_noise0.050,1021,19,1.37836078,0.060291,True,0.01860668
symmetria/vase/inst00_noise0.000,1024,0,-0.00000000,2.000000,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,1,0.08512715,0.026673,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,2,0.21015371,0.063209,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,3,0.22990614,0.121778,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,4,0.29843544,0.200414,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,5,0.37522949,0.161666,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,6,0.39939934,0.166713,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,7,0.58470831,0.285993,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,8,0.60228024,0.175952,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,9,0.65290787,0.271526,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,10,0.70419413,0.062699,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,11,0.79690200,0.121514,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,12,0.89201091,0.183064,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,13,0.95077870,0.125639,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,14,0.98012353,0.073387,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,15,1.01590471,0.182437,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,16,1.07005163,0.282961,False,0.08512715
symmetria/vase/inst00_noise0.000,1024,17,1.18833145,0.110072,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,18,1.25880865,0.132173,True,0.08512715
symmetria/vase/inst00_noise0.000,1024,19,1.37609017,0.139319,True,0.08512715
symmetria/vase/inst00_noise0.010,1024,0,0.00000000,2.000000,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,1,0.08400967,0.032616,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,2,0.21354167,0.033079,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,3,0.22990680,0.099109,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,4,0.28813739,0.212447,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,5,0.37744121,0.214983,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,6,0.40441320,0.159138,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,7,0.57570200,0.296704,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,8,0.59846594,0.112321,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,9,0.65458089,0.269859,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,10,0.73284226,0.058444,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,11,0.78368386,0.081557,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,12,0.88420192,0.082301,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,13,0.93902952,0.027701,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,14,0.97762370,0.123961,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,15,1.01442763,0.279926,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,16,1.09936636,0.226957,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,17,1.16801906,0.044811,True,0.08400967
symmetria/vase/inst00_noise0.010,1024,18,1.25626500,0.219182,False,0.08400967
symmetria/vase/inst00_noise0.010,1024,19,1.35139172,0.126250,True,0.08400967
symmetria/vase/inst00_noise0.050,1024,0,0.00000000,2.000000,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,1,0.09709798,0.037659,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,2,0.23567378,0.061185,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,3,0.24584021,0.019212,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,4,0.34194934,0.247402,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,5,0.41041482,0.050697,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,6,0.45668279,0.231293,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,7,0.65810089,0.127100,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,8,0.69545980,0.055234,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,9,0.74201758,0.197562,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,10,0.78542828,0.078827,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,11,0.82097654,0.253496,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,12,0.96764482,0.174392,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,13,1.00835521,0.226656,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,14,1.07327276,0.258743,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,15,1.17351315,0.099950,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,16,1.26771777,0.125709,True,0.09709798
symmetria/vase/inst00_noise0.050,1024,17,1.30487900,0.180055,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,18,1.41672458,0.299838,False,0.09709798
symmetria/vase/inst00_noise0.050,1024,19,1.49858321,0.070005,True,0.09709798
symmetria/vase/inst01_noise0.000,1024,0,0.00000000,2.000000,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,1,0.08419196,0.138171,True,0.08419196
symmetria/vase/inst01_noise0.000,1024,2,0.22051405,0.063355,True,0.08419196
symmetria/vase/inst01_noise0.000,1024,3,0.23218132,0.040727,True,0.08419196
symmetria/vase/inst01_noise0.000,1024,4,0.29662886,0.202936,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,5,0.37239913,0.183934,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,6,0.40247752,0.162628,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,7,0.57671421,0.180666,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,8,0.60205975,0.156193,True,0.08419196
symmetria/vase/inst01_noise0.000,1024,9,0.65355366,0.111230,True,0.08419196
symmetria/vase/inst01_noise0.000,1024,10,0.73005020,0.138712,True,0.08419196
symmetria/vase/inst01_noise0.000,1024,11,0.77375166,0.137321,True,0.08419196
symmetria/vase/inst01_noise0.000,1024,12,0.85744526,0.181594,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,13,0.93643860,0.165874,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,14,0.97214067,0.394670,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,15,1.05547090,0.219243,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,16,1.15117515,0.166214,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,17,1.17183323,0.353691,False,0.08419196
symmetria/vase/inst01_noise0.000,1024,18,1.28949551,0.120965,True,0.08419196
symmetria/vase/inst01_noise0.000,1024,19,1.40613921,0.074587,True,0.08419196
symmetria/vase/inst01_noise0.010,1024,0,-0.00000000,2.000000,False,0.08525429
symmetria/vase/inst01_noise0.010,1024,1,0.08525429,0.105151,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,2,0.21900888,0.037656,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,3,0.23436658,0.046659,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,4,0.29202323,0.213628,False,0.08525429
symmetria/vase/inst01_noise0.010,1024,5,0.37418664,0.208708,False,0.08525429
symmetria/vase/inst01_noise0.010,1024,6,0.40362250,0.161566,False,0.08525429
symmetria/vase/inst01_noise0.010,1024,7,0.57083992,0.053861,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,8,0.59224200,0.119931,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,9,0.66225972,0.084815,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,10,0.72373054,0.193769,False,0.08525429
symmetria/vase/inst01_noise0.010,1024,11,0.79166135,0.128436,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,12,0.86489081,0.228496,False,0.08525429
symmetria/vase/inst01_noise0.010,1024,13,0.91507471,0.142096,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,14,0.99092375,0.397696,False,0.08525429
symmetria/vase/inst01_noise0.010,1024,15,1.03525188,0.084812,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,16,1.12933382,0.087041,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,17,1.22543346,0.190129,False,0.08525429
symmetria/vase/inst01_noise0.010,1024,18,1.25607549,0.098476,True,0.08525429
symmetria/vase/inst01_noise0.010,1024,19,1.40223160,0.112587,True,0.08525429
symmetria/vase/inst01_noise0.050,1024,0,0.00000000,2.000000,False,0.09366177
symmetria/vase/inst01_noise0.050,1024,1,0.09366177,0.078365,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,2,0.24810934,0.049693,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,3,0.26034617,0.182500,False,0.09366177
symmetria/vase/inst01_noise0.050,1024,4,0.32407936,0.138630,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,5,0.42492919,0.220708,False,0.09366177
symmetria/vase/inst01_noise0.050,1024,6,0.46750172,0.204047,False,0.09366177
symmetria/vase/inst01_noise0.050,1024,7,0.64502558,0.070218,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,8,0.67881604,0.125119,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,9,0.73712067,0.159992,False,0.09366177
symmetria/vase/inst01_noise0.050,1024,10,0.78991360,0.128900,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,11,0.91489295,0.148086,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,12,1.00620808,0.384722,False,0.09366177
symmetria/vase/inst01_noise0.050,1024,13,1.08980076,0.061285,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,14,1.11854154,0.148996,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,15,1.14565232,0.280533,False,0.09366177
symmetria/vase/inst01_noise0.050,1024,16,1.27795963,0.223327,False,0.09366177
symmetria/vase/inst01_noise0.050,1024,17,1.36654043,0.118632,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,18,1.47769502,0.094471,True,0.09366177
symmetria/vase/inst01_noise0.050,1024,19,1.55340847,0.088608,True,0.09366177
symmetria/vase/inst02_noise0.000,1024,0,0.00000000,2.000000,False,0.08589392
symmetria/vase/inst02_noise0.000,1024,1,0.08589392,0.056483,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,2,0.21867992,0.251864,False,0.08589392
symmetria/vase/inst02_noise0.000,1024,3,0.23552860,0.145255,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,4,0.29409438,0.175684,False,0.08589392
symmetria/vase/inst02_noise0.000,1024,5,0.38314583,0.127453,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,6,0.40076371,0.055269,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,7,0.58797370,0.324071,False,0.08589392
symmetria/vase/inst02_noise0.000,1024,8,0.61525504,0.268647,False,0.08589392
symmetria/vase/inst02_noise0.000,1024,9,0.64642227,0.048478,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,10,0.75265350,0.062801,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,11,0.79155002,0.147360,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,12,0.89197631,0.163103,False,0.08589392
symmetria/vase/inst02_noise0.000,1024,13,0.91181309,0.198775,False,0.08589392
symmetria/vase/inst02_noise0.000,1024,14,1.00403564,0.080578,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,15,1.06107832,0.100856,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,16,1.10764815,0.176317,False,0.08589392
symmetria/vase/inst02_noise0.000,1024,17,1.26800883,0.149775,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,18,1.28606243,0.088589,True,0.08589392
symmetria/vase/inst02_noise0.000,1024,19,1.35207452,0.174867,False,0.08589392
symmetria/vase/inst02_noise0.010,1024,0,-0.00000000,2.000000,False,0.08535146
symmetria/vase/inst02_noise0.010,1024,1,0.08535146,0.041237,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,2,0.22341271,0.153835,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,3,0.23830279,0.084155,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,4,0.29215316,0.207709,False,0.08535146
symmetria/vase/inst02_noise0.010,1024,5,0.39223624,0.131751,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,6,0.40565979,0.080521,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,7,0.59481708,0.144647,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,8,0.62737060,0.096360,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,9,0.65784723,0.088801,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,10,0.75250871,0.073990,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,11,0.80466330,0.125463,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,12,0.89393537,0.212620,False,0.08535146
symmetria/vase/inst02_noise0.010,1024,13,0.93322790,0.095204,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,14,0.99256634,0.089773,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,15,1.05544808,0.122625,True,0.08535146
symmetria/vase/inst02_noise0.010,1024,16,1.11275784,0.167831,False,0.08535146
